,time,close,volume
44,"2021-04-19, 09:20",56781.0,5.2343154
45,"2021-04-19, 09:19",56799.0,2.38608817
46,"2021-04-19, 09:18",56839.0,2.12156594
47,"2021-04-19, 09:17",56801.0,11.86749058
48,"2021-04-19, 09:16",56622.0,4.33934538
49,"2021-04-19, 09:15",56621.0,3.46622371
50,"2021-04-19, 09:14",56700.0,0.37585413
51,"2021-04-19, 09:13",56709.0,0.084
52,"2021-04-19, 09:12",56704.01324768,0.99700973
53,"2021-04-19, 09:11",56596.0,27.80834566
54,"2021-04-19, 09:10",56701.0,7.00501065
55,"2021-04-19, 09:09",56803.0,0.85293508
56,"2021-04-19, 09:08",56900.0,3.37988516
57,"2021-04-19, 09:07",56970.9141,0.09966009
58,"2021-04-19, 09:06",56925.0,1.1602406
59,"2021-04-19, 09:05",56951.0,1.05328306
60,"2021-04-19, 09:04",56888.0,1.43845639
61,"2021-04-19, 09:03",56939.0,1.78430501
62,"2021-04-19, 09:02",56912.0,0.40608064
63,"2021-04-19, 09:01",56833.0,3.2385552
64,"2021-04-19, 09:00",56889.0,0.64986241
65,"2021-04-19, 08:59",56793.0,1.11515583
66,"2021-04-19, 08:58",56861.0,0.59529396
67,"2021-04-19, 08:57",56848.0,0.07158431
68,"2021-04-19, 08:56",56890.0,4.2927439
69,"2021-04-19, 08:55",56832.2331,1.95020639
70,"2021-04-19, 08:54",56830.0,8.76738527
71,"2021-04-19, 08:53",56936.0,0.03396629
72,"2021-04-19, 08:52",56994.0,0.09445246
73,"2021-04-19, 08:51",56991.0,0.5380336800000001
74,"2021-04-19, 08:50",56921.0,0.30863091
75,"2021-04-19, 08:49",56907.0,1.51905391
76,"2021-04-19, 08:48",56934.34711662,1.0748725
77,"2021-04-19, 08:47",57027.0,1.08764333
78,"2021-04-19, 08:46",57060.0,2.14381044
79,"2021-04-19, 08:45",57008.0,2.07085437
80,"2021-04-19, 08:44",57018.0,0.015
81,"2021-04-19, 08:43",56996.0,4.17966223
82,"2021-04-19, 08:42",56973.23203575,0.84860691
83,"2021-04-19, 08:41",56988.0,4.41709078
84,"2021-04-19, 08:40",57037.11418949,0.32819007
85,"2021-04-19, 08:39",57007.0,0.20988517
86,"2021-04-19, 08:38",57075.460636,9.68044447
87,"2021-04-19, 08:37",57007.0,2.84867502
88,"2021-04-19, 08:36",57136.511824,0.17093631
89,"2021-04-19, 08:35",57110.0,0.20198189
90,"2021-04-19, 08:34",57053.0,2.40413564
91,"2021-04-19, 08:33",57003.0,3.6675934
92,"2021-04-19, 08:32",57001.0,0.76755288
93,"2021-04-19, 08:31",56970.0,3.68547183
94,"2021-04-19, 08:30",56949.0,0.49701074
95,"2021-04-19, 08:29",56901.0,6.84126725
96,"2021-04-19, 08:28",56927.0,0.61886137
97,"2021-04-19, 08:27",57010.0,8.31005159
98,"2021-04-19, 08:26",56945.0,17.64716162
99,"2021-04-19, 08:25",57035.0,3.83620082
100,"2021-04-19, 08:24",57088.0,0.86757902
101,"2021-04-19, 08:23",57060.0,1.19049301
102,"2021-04-19, 08:22",57090.206874,2.00821307
103,"2021-04-19, 08:21",57148.80694984,4.28357218
104,"2021-04-19, 08:20",57118.0,1.6679529
105,"2021-04-19, 08:19",57130.0,0.91797348
106,"2021-04-19, 08:18",57114.02498318,7.359078559999999
107,"2021-04-19, 08:17",57151.0,0.54177766
108,"2021-04-19, 08:16",57203.0,2.45193828
109,"2021-04-19, 08:15",57185.0,7.43082649
110,"2021-04-19, 08:14",57152.0,3.69263105
111,"2021-04-19, 08:13",57209.0,0.7134621800000001
112,"2021-04-19, 08:12",57202.0,0.51803139
113,"2021-04-19, 08:11",57201.0,2.17002765
114,"2021-04-19, 08:10",57227.68293783,5.44175425
115,"2021-04-19, 08:09",57293.0,1.80351779
116,"2021-04-19, 08:08",57259.0,1.05709393
117,"2021-04-19, 08:07",57268.0,1.34120893
118,"2021-04-19, 08:06",57302.0,9.34564394
119,"2021-04-19, 08:05",57311.0,0.96989938
120,"2021-04-19, 08:04",57334.83181182,8.76738975
121,"2021-04-19, 08:03",57500.0,4.42864521
122,"2021-04-19, 08:02",57456.27139525,2.69242617
123,"2021-04-19, 08:01",57340.0,1.54171989
124,"2021-04-19, 08:00",57356.0,2.59699749
125,"2021-04-19, 07:59",57334.0,2.14691029
126,"2021-04-19, 07:58",57356.0,0.86383704
127,"2021-04-19, 07:57",57301.03413575,2.89712498
128,"2021-04-19, 07:56",57322.0,5.51796283
129,"2021-04-19, 07:55",57413.89526113,14.7437709
130,"2021-04-19, 07:54",57444.0,2.60104915
131,"2021-04-19, 07:53",57387.0,1.68628068
132,"2021-04-19, 07:52",57345.0,3.68793935
133,"2021-04-19, 07:51",57399.48745789,8.41502401
134,"2021-04-19, 07:50",57341.0,2.51839111
135,"2021-04-19, 07:49",57333.088689,3.21678174
136,"2021-04-19, 07:48",57337.0,2.31918151
137,"2021-04-19, 07:47",57375.0,0.5673080500000001
138,"2021-04-19, 07:46",57362.0,1.66350521
139,"2021-04-19, 07:45",57379.0,3.01201687
140,"2021-04-19, 07:44",57325.0,1.82674857
141,"2021-04-19, 07:43",57261.0,5.13861091
142,"2021-04-19, 07:42",57244.0,0.01787328
143,"2021-04-19, 07:41",57277.0,0.0903506199999999
144,"2021-04-19, 07:40",57265.0,0.6603972300000001
145,"2021-04-19, 07:39",57258.0,1.20476404
146,"2021-04-19, 07:38",57322.0,0.7337477800000001
147,"2021-04-19, 07:37",57359.0,1.33948111
148,"2021-04-19, 07:36",57314.0,2.03437426
149,"2021-04-19, 07:35",57347.0,4.70470036
150,"2021-04-19, 07:34",57318.31505925,1.19186224
151,"2021-04-19, 07:33",57306.0,1.71588766
152,"2021-04-19, 07:32",57249.0,5.76618674
153,"2021-04-19, 07:31",57224.0,1.87150547
154,"2021-04-19, 07:30",57305.0,12.53054128
155,"2021-04-19, 07:29",57234.0,0.4957039199999999
156,"2021-04-19, 07:28",57151.0,0.56370562
157,"2021-04-19, 07:27",57098.0,0.09627878
158,"2021-04-19, 07:26",57097.0,0.26003579
159,"2021-04-19, 07:25",57128.0,0.201206
160,"2021-04-19, 07:24",57093.0,0.2762072
161,"2021-04-19, 07:23",57044.0,0.23150814
162,"2021-04-19, 07:22",57092.0,0.04609027
163,"2021-04-19, 07:21",57073.0,0.54937212
164,"2021-04-19, 07:20",57058.0,0.4906559
165,"2021-04-19, 07:19",57079.5387071,3.10311279
166,"2021-04-19, 07:18",57082.0,0.21375786
167,"2021-04-19, 07:17",57107.0,0.5520760499999999
168,"2021-04-19, 07:16",57167.0,1.32946148
169,"2021-04-19, 07:15",57145.0,0.08959661
170,"2021-04-19, 07:14",57183.0,1.56639456
171,"2021-04-19, 07:13",57186.0,1.23687048
172,"2021-04-19, 07:12",57097.0,0.2862
173,"2021-04-19, 07:11",57150.0,1.88939638
174,"2021-04-19, 07:10",57101.120125,0.09689008
175,"2021-04-19, 07:09",57108.0,5.35520308
176,"2021-04-19, 07:08",57169.0,5.17266299
177,"2021-04-19, 07:07",57243.0,3.182056
178,"2021-04-19, 07:06",57196.0,0.31516798
179,"2021-04-19, 07:05",57217.10900096,4.26059001
180,"2021-04-19, 07:04",57236.0,2.08372681
181,"2021-04-19, 07:03",57306.0,3.67443895
182,"2021-04-19, 07:02",57306.0,4.54688614
183,"2021-04-19, 07:01",57300.0,18.44542704
184,"2021-04-19, 07:00",57244.0,3.04347379
185,"2021-04-19, 06:59",57226.0,9.60433288
186,"2021-04-19, 06:58",57244.0,25.67023531
187,"2021-04-19, 06:57",57240.515362,12.55726637
188,"2021-04-19, 06:56",57158.0,24.66629403
189,"2021-04-19, 06:55",56930.0,0.49731509
190,"2021-04-19, 06:54",56847.0,0.30390861
191,"2021-04-19, 06:53",56796.0,0.84100358
192,"2021-04-19, 06:52",56760.0,0.48434257
193,"2021-04-19, 06:51",56723.61572346,0.4751003199999999
194,"2021-04-19, 06:50",56755.57498907,8.50021829
195,"2021-04-19, 06:49",56715.83904703,6.45207853
196,"2021-04-19, 06:48",56736.16216,0.42371837
197,"2021-04-19, 06:47",56766.0,0.14046816
198,"2021-04-19, 06:46",56735.0,0.76189564
199,"2021-04-19, 06:45",56753.0,0.11270174
200,"2021-04-19, 06:44",56783.0,1.13519178
201,"2021-04-19, 06:43",56797.0,0.17678176
202,"2021-04-19, 06:42",56767.0,0.95731369
203,"2021-04-19, 06:41",56753.0,5.055786
204,"2021-04-19, 06:40",56811.0,0.81551908
205,"2021-04-19, 06:39",56822.0,1.05168999
206,"2021-04-19, 06:38",56820.0,1.19915882
207,"2021-04-19, 06:37",56818.0,2.46248362
208,"2021-04-19, 06:36",56862.0,1.17914985
209,"2021-04-19, 06:35",56870.55417414,0.14150714
210,"2021-04-19, 06:34",56857.0,0.40858212
211,"2021-04-19, 06:33",56832.0,2.21394056
212,"2021-04-19, 06:32",56816.0,8.27887428
213,"2021-04-19, 06:31",56771.0,8.36069326
214,"2021-04-19, 06:30",56746.0,15.80516041
215,"2021-04-19, 06:29",56775.0,0.11912456
216,"2021-04-19, 06:28",56774.0,1.11914535
217,"2021-04-19, 06:27",56755.0,19.25439452
218,"2021-04-19, 06:26",56772.0,24.08156389
219,"2021-04-19, 06:25",56779.0,1.04421881
220,"2021-04-19, 06:24",56808.0,1.17822235
221,"2021-04-19, 06:23",56800.0,6.86133466
222,"2021-04-19, 06:22",56811.0,2.01338369
223,"2021-04-19, 06:21",56829.0,11.77532696
224,"2021-04-19, 06:20",56928.0,0.7199683
225,"2021-04-19, 06:19",56903.0,1.3653919
226,"2021-04-19, 06:18",56882.0,4.19421664
227,"2021-04-19, 06:17",56814.0,4.07128866
228,"2021-04-19, 06:16",56725.0,11.10601118
229,"2021-04-19, 06:15",56694.0,5.63076247
230,"2021-04-19, 06:14",56772.0,1.48926971
231,"2021-04-19, 06:13",56783.703584,1.74978714
232,"2021-04-19, 06:12",56793.0,51.08455737
233,"2021-04-19, 06:11",56732.0,2.4616251
234,"2021-04-19, 06:10",56672.0,4.16992586
235,"2021-04-19, 06:09",56597.0,28.79227807
236,"2021-04-19, 06:08",56669.0,3.99872983
237,"2021-04-19, 06:07",56667.0,9.94494304
238,"2021-04-19, 06:06",56675.0,1.58151808
239,"2021-04-19, 06:05",56666.0,55.79491715
240,"2021-04-19, 06:04",56637.0,51.47429098
241,"2021-04-19, 06:03",56595.0,2.18698354
242,"2021-04-19, 06:02",56594.0,0.56106877
243,"2021-04-19, 06:01",56596.0,1.10491136
244,"2021-04-19, 06:00",56588.0,11.13780778
245,"2021-04-19, 05:59",56516.0,1.05104475
246,"2021-04-19, 05:58",56531.28843,2.14350979
247,"2021-04-19, 05:57",56557.0,0.2378349
248,"2021-04-19, 05:56",56574.0,0.49173158
249,"2021-04-19, 05:55",56523.0,2.71442733
250,"2021-04-19, 05:54",56654.0,1.56380823
251,"2021-04-19, 05:53",56662.9377195,1.1073
252,"2021-04-19, 05:52",56720.0,0.58895377
253,"2021-04-19, 05:51",56688.0,2.86545264
254,"2021-04-19, 05:50",56736.0,2.54343278
255,"2021-04-19, 05:49",56797.0,23.99993727
256,"2021-04-19, 05:48",56829.0,22.32028666
257,"2021-04-19, 05:47",56863.030874,6.98123237
258,"2021-04-19, 05:46",56863.0,4.59391443
259,"2021-04-19, 05:45",56777.0,15.38648091
260,"2021-04-19, 05:44",56772.84951,3.69946712
261,"2021-04-19, 05:43",56668.864876,1.467371
262,"2021-04-19, 05:42",56667.0,1.17236616
263,"2021-04-19, 05:41",56655.0,0.520124
264,"2021-04-19, 05:40",56631.135938,5.013609000000001
265,"2021-04-19, 05:39",56619.0,6.524409009999999
266,"2021-04-19, 05:38",56662.0,0.44537554
267,"2021-04-19, 05:37",56638.0,0.52176252
268,"2021-04-19, 05:36",56632.0,0.57793308
269,"2021-04-19, 05:35",56641.0,0.6314068
270,"2021-04-19, 05:34",56594.0,1.44755956
271,"2021-04-19, 05:33",56635.0,3.05770763
272,"2021-04-19, 05:32",56588.0,1.49312518
273,"2021-04-19, 05:31",56601.0,0.59415989
274,"2021-04-19, 05:30",56609.0,0.71067888
275,"2021-04-19, 05:29",56578.0,2.19600488
276,"2021-04-19, 05:28",56589.0,0.32997417
277,"2021-04-19, 05:27",56551.0,0.36958355
278,"2021-04-19, 05:26",56522.0,0.4179
279,"2021-04-19, 05:25",56496.0,1.20687347
280,"2021-04-19, 05:24",56407.0,1.03405669
281,"2021-04-19, 05:23",56415.0,1.43609318
282,"2021-04-19, 05:22",56501.0,1.34423224
283,"2021-04-19, 05:21",56438.03303428,44.28061092
284,"2021-04-19, 05:20",56432.0,5.33528495
285,"2021-04-19, 05:19",56490.0,3.67341216
286,"2021-04-19, 05:18",56452.0,34.57658727
287,"2021-04-19, 05:17",56638.0,0.981
288,"2021-04-19, 05:16",56626.0,1.81994007
289,"2021-04-19, 05:15",56663.0,1.51323372
290,"2021-04-19, 05:14",56741.0,0.00714458
291,"2021-04-19, 05:13",56729.0,1.089945
292,"2021-04-19, 05:12",56681.0,1.171457
293,"2021-04-19, 05:11",56655.0,2.64561727
294,"2021-04-19, 05:10",56629.0,11.28788775
295,"2021-04-19, 05:09",56646.0,3.29264958
296,"2021-04-19, 05:08",56739.0,2.6714024
297,"2021-04-19, 05:07",56683.0,1.53003992
298,"2021-04-19, 05:06",56680.0,2.45596132
299,"2021-04-19, 05:05",56730.0,2.32230977
300,"2021-04-19, 05:04",56845.0,2.1888984
301,"2021-04-19, 05:03",56923.0,0.73337192
302,"2021-04-19, 05:02",56911.0,0.16256
303,"2021-04-19, 05:01",56909.0,0.07004669
304,"2021-04-19, 05:00",56909.0,0.35120743
305,"2021-04-19, 04:59",56918.0,3.24994583
306,"2021-04-19, 04:58",56888.0,1.7894258
307,"2021-04-19, 04:57",56892.0,0.17625299
308,"2021-04-19, 04:56",56877.0,1.447594
309,"2021-04-19, 04:55",56845.0,2.17082632
310,"2021-04-19, 04:54",56905.397362,4.36115389
311,"2021-04-19, 04:53",56862.0,3.41310637
312,"2021-04-19, 04:52",56864.0,1.544269
313,"2021-04-19, 04:51",56849.0,1.51188305
314,"2021-04-19, 04:50",56805.0,1.5932810000000002
315,"2021-04-19, 04:49",56826.0,0.62430333
316,"2021-04-19, 04:48",56856.0,1.09784911
317,"2021-04-19, 04:47",56827.0,2.30814773
318,"2021-04-19, 04:46",56797.0,6.41635558
319,"2021-04-19, 04:45",56724.0,3.02326418
320,"2021-04-19, 04:44",56741.0,6.83963486
321,"2021-04-19, 04:43",56757.0,1.76326749
322,"2021-04-19, 04:42",56796.0,5.00538393
323,"2021-04-19, 04:41",56806.0,0.51212322
324,"2021-04-19, 04:40",56804.0,2.28787481
325,"2021-04-19, 04:39",56829.0,0.67882066
326,"2021-04-19, 04:38",56853.0,1.23319905
327,"2021-04-19, 04:37",56826.0,1.57048318
328,"2021-04-19, 04:36",56855.0,6.14521325
329,"2021-04-19, 04:35",56865.0,1.29984204
330,"2021-04-19, 04:34",56826.0,8.03763514
331,"2021-04-19, 04:33",56853.0,3.7607095
332,"2021-04-19, 04:32",56926.0,0.56264677
333,"2021-04-19, 04:31",56938.0,10.8841542
334,"2021-04-19, 04:30",56938.0,0.023938
335,"2021-04-19, 04:29",56938.0,0.84808651
336,"2021-04-19, 04:28",56937.042456,0.27312195
337,"2021-04-19, 04:27",56931.0,3.32441032
338,"2021-04-19, 04:26",56918.0,0.79288786
339,"2021-04-19, 04:25",56939.0,0.39922888
340,"2021-04-19, 04:24",56961.0,0.33643624
341,"2021-04-19, 04:23",56964.0,0.49690707
342,"2021-04-19, 04:22",56939.0,1.02309995
343,"2021-04-19, 04:21",56953.0,0.70907
344,"2021-04-19, 04:20",56953.0,1.85138002
345,"2021-04-19, 04:19",57028.0,0.115878
346,"2021-04-19, 04:18",57029.28516,0.3359953
347,"2021-04-19, 04:17",56985.104952,0.98238336
348,"2021-04-19, 04:16",56978.6840088,1.29549203
349,"2021-04-19, 04:15",57055.0,0.45847235
350,"2021-04-19, 04:14",57030.0,0.53938314
351,"2021-04-19, 04:13",57077.0,1.27489115
352,"2021-04-19, 04:12",57129.3611592,0.20361749
353,"2021-04-19, 04:11",57127.0,2.21934758
354,"2021-04-19, 04:10",57037.0,0.32030356
355,"2021-04-19, 04:09",57029.0,0.09938798
356,"2021-04-19, 04:08",56969.0,1.12053248
357,"2021-04-19, 04:07",56981.0,2.0912296
358,"2021-04-19, 04:06",57030.0,0.1457281799999999
359,"2021-04-19, 04:05",56993.354925,1.18287761
360,"2021-04-19, 04:04",57072.0,0.90139669
361,"2021-04-19, 04:03",57035.0,0.15511979
362,"2021-04-19, 04:02",56982.0,0.56975285
363,"2021-04-19, 04:01",56963.0,1.86201568
364,"2021-04-19, 04:00",57016.0,0.91027871
365,"2021-04-19, 03:59",57048.0,0.28832778
366,"2021-04-19, 03:58",57050.0,1.34947033
367,"2021-04-19, 03:57",57060.0329733,1.37758915
368,"2021-04-19, 03:56",57107.0,3.23493335
369,"2021-04-19, 03:55",57120.9983784,0.59486337
370,"2021-04-19, 03:54",57119.0,1.478299
371,"2021-04-19, 03:53",57136.0,1.23625305
372,"2021-04-19, 03:52",57215.0,0.4899257
373,"2021-04-19, 03:51",57231.0,2.58486811
374,"2021-04-19, 03:50",57181.0925,7.64060644
375,"2021-04-19, 03:49",57209.0,9.38927554
376,"2021-04-19, 03:48",57187.0,15.47005193
377,"2021-04-19, 03:47",57138.0,11.26159722
378,"2021-04-19, 03:46",57081.0,0.42910167
379,"2021-04-19, 03:45",57093.0,1.06924816
380,"2021-04-19, 03:44",57098.0,2.1749954
381,"2021-04-19, 03:43",57081.0,1.08972386
382,"2021-04-19, 03:42",57082.0,0.78202239
383,"2021-04-19, 03:41",56984.78253,0.5086510000000001
384,"2021-04-19, 03:40",57051.0,1.56852162
385,"2021-04-19, 03:39",57004.0,0.3756
386,"2021-04-19, 03:38",56981.0,0.66203955
387,"2021-04-19, 03:37",56981.0,2.31052005
388,"2021-04-19, 03:36",56955.0,2.0118899
389,"2021-04-19, 03:35",56963.0,0.29020839
390,"2021-04-19, 03:34",56926.372784,0.85264554
391,"2021-04-19, 03:33",56889.0,0.15802766
392,"2021-04-19, 03:32",56852.719824,1.37167262
393,"2021-04-19, 03:31",56847.0,3.27948589
394,"2021-04-19, 03:30",56797.39920128,1.575938
395,"2021-04-19, 03:29",56800.76501592,0.5595937599999999
396,"2021-04-19, 03:28",56825.0,0.01380208
397,"2021-04-19, 03:27",56850.0,0.63079603
398,"2021-04-19, 03:26",56862.0,1.19200678
399,"2021-04-19, 03:25",56874.0,2.03328211
400,"2021-04-19, 03:24",56914.0,1.4177352600000002
401,"2021-04-19, 03:23",56916.67905,3.23481707
402,"2021-04-19, 03:22",56849.0,1.11708924
403,"2021-04-19, 03:21",56836.0,1.03477
404,"2021-04-19, 03:20",56808.0,1.07347818
405,"2021-04-19, 03:19",56770.0,1.27804473
406,"2021-04-19, 03:18",56738.0,0.056537
407,"2021-04-19, 03:17",56753.0,1.10713467
408,"2021-04-19, 03:16",56774.0,2.00947822
409,"2021-04-19, 03:15",56738.0,3.95435563
410,"2021-04-19, 03:14",56768.0,0.79823688
411,"2021-04-19, 03:13",56797.0,1.2010826
412,"2021-04-19, 03:12",56822.0,0.7507018400000001
413,"2021-04-19, 03:11",56835.0,1.00263325
414,"2021-04-19, 03:10",56835.0,1.56066138
415,"2021-04-19, 03:09",56852.5491236,1.01660323
416,"2021-04-19, 03:08",56879.0,1.81735477
417,"2021-04-19, 03:07",56807.0,1.12311109
418,"2021-04-19, 03:06",56827.09127934,1.08314392
419,"2021-04-19, 03:05",56783.167696,0.15229773
420,"2021-04-19, 03:04",56820.91328,1.48299898
421,"2021-04-19, 03:03",56794.0,2.59325138
422,"2021-04-19, 03:02",56763.0,3.3618830600000003
423,"2021-04-19, 03:01",56829.0,1.62293307
424,"2021-04-19, 03:00",56882.595088,1.36531929
425,"2021-04-19, 02:59",56875.0,1.34309411
426,"2021-04-19, 02:58",56935.0,2.35514777
427,"2021-04-19, 02:57",56973.0,1.14681204
428,"2021-04-19, 02:56",56955.0,5.39565441
429,"2021-04-19, 02:55",56981.0,0.93729539
430,"2021-04-19, 02:54",56971.0,1.44969752
431,"2021-04-19, 02:53",56981.0,0.81085123
432,"2021-04-19, 02:52",57017.0,1.23230725
433,"2021-04-19, 02:51",56955.0,6.43229041
434,"2021-04-19, 02:50",57039.89787,12.06470553
435,"2021-04-19, 02:49",57024.0,3.53262707
436,"2021-04-19, 02:48",57006.0,2.80654916
437,"2021-04-19, 02:47",56930.24330521,0.31095894
438,"2021-04-19, 02:46",56955.0,1.09643872
439,"2021-04-19, 02:45",57091.0,0.08137603
440,"2021-04-19, 02:44",57069.0,0.03826788
441,"2021-04-19, 02:43",57064.0,1.02383001
442,"2021-04-19, 02:42",57112.708855,3.27304407
443,"2021-04-19, 02:41",57048.0,0.7663998399999999
444,"2021-04-19, 02:40",57069.0,0.553481
445,"2021-04-19, 02:39",57128.63777812,0.15875298
446,"2021-04-19, 02:38",57060.0,1.62422867
447,"2021-04-19, 02:37",57066.0,0.5555333
448,"2021-04-19, 02:36",57077.0,2.285
449,"2021-04-19, 02:35",57181.0,7.1039803500000005
450,"2021-04-19, 02:34",57163.51295954,15.51839858
451,"2021-04-19, 02:33",56985.0,5.7940122
452,"2021-04-19, 02:32",56855.0,0.10523818
453,"2021-04-19, 02:31",56840.87256614,0.62211136
454,"2021-04-19, 02:30",56856.0,29.8590099
455,"2021-04-19, 02:29",56851.0,1.62836672
456,"2021-04-19, 02:28",56774.0,0.12606682
457,"2021-04-19, 02:27",56739.0,2.09194641
458,"2021-04-19, 02:26",56724.0,6.52474748
459,"2021-04-19, 02:25",56681.0,4.98618627
460,"2021-04-19, 02:24",56649.0,0.11232815
461,"2021-04-19, 02:23",56692.0,3.57655842
462,"2021-04-19, 02:22",56650.0,1.63306497
463,"2021-04-19, 02:21",56637.0,4.28671888
464,"2021-04-19, 02:20",56610.0,3.36963937
465,"2021-04-19, 02:19",56592.0,10.03314895
466,"2021-04-19, 02:18",56498.80233873,9.35959678
467,"2021-04-19, 02:17",56501.0,33.88012857
468,"2021-04-19, 02:16",56632.0,0.06204833
469,"2021-04-19, 02:15",56642.0,2.8220784
470,"2021-04-19, 02:14",56670.0,4.93967747
471,"2021-04-19, 02:13",56670.0,0.06117671
472,"2021-04-19, 02:12",56672.0,3.27701643
473,"2021-04-19, 02:11",56678.0,0.025
474,"2021-04-19, 02:10",56678.0,0.23368564
475,"2021-04-19, 02:09",56680.667835,1.30576324
476,"2021-04-19, 02:08",56728.0,1.24497198
477,"2021-04-19, 02:07",56816.0,0.7583018
478,"2021-04-19, 02:06",56770.0,0.15497048
479,"2021-04-19, 02:05",56793.754732,1.28636352
480,"2021-04-19, 02:04",56781.5976506,0.6071935199999999
481,"2021-04-19, 02:03",56829.0,2.67033406
482,"2021-04-19, 02:02",56798.0,8.45437838
483,"2021-04-19, 02:01",56977.0,2.97619603
484,"2021-04-19, 02:00",56891.0,5.07978095
485,"2021-04-19, 01:59",56777.0,1.19760296
486,"2021-04-19, 01:58",56815.0,3.35818968
487,"2021-04-19, 01:57",56849.76528,1.3305193
488,"2021-04-19, 01:56",56819.0,0.65713316
489,"2021-04-19, 01:55",56905.0,0.92490444
490,"2021-04-19, 01:54",56897.0,1.21270003
491,"2021-04-19, 01:53",56918.0,1.72752843
492,"2021-04-19, 01:52",56922.0,0.80879922
493,"2021-04-19, 01:51",56901.0,4.49140269
494,"2021-04-19, 01:50",56850.68576,3.28545607
495,"2021-04-19, 01:49",56818.0,0.77421089
496,"2021-04-19, 01:48",56768.0,3.02850076
497,"2021-04-19, 01:47",56699.753661,0.10188728
498,"2021-04-19, 01:46",56705.0,4.35048943
499,"2021-04-19, 01:45",56801.0,1.64920866
500,"2021-04-19, 01:44",56842.0,0.83008667
501,"2021-04-19, 01:43",56809.0,1.76969438
502,"2021-04-19, 01:42",56831.0,0.070381
503,"2021-04-19, 01:41",56848.0,0.65014889
504,"2021-04-19, 01:40",56785.0,2.6424808
505,"2021-04-19, 01:39",56857.0,0.61049815
506,"2021-04-19, 01:38",56813.0,5.14455177
507,"2021-04-19, 01:37",56856.53508462,0.10869232
508,"2021-04-19, 01:36",56856.53508462,0.73061559
509,"2021-04-19, 01:35",56857.0,0.04
510,"2021-04-19, 01:34",56857.0,0.51124207
511,"2021-04-19, 01:33",56808.0,1.43744362
512,"2021-04-19, 01:32",56851.0,0.23823252
513,"2021-04-19, 01:31",56853.0,3.35253119
514,"2021-04-19, 01:30",56903.0,6.71752041
515,"2021-04-19, 01:29",57006.6928602,6.80039025
516,"2021-04-19, 01:28",56962.82761736,0.87577808
517,"2021-04-19, 01:27",56903.04546336,0.10573829
518,"2021-04-19, 01:26",56903.04546336,0.23625641
519,"2021-04-19, 01:25",56864.16808,0.95184503
520,"2021-04-19, 01:24",56889.0,0.08908816
521,"2021-04-19, 01:23",56874.0,0.46778616
522,"2021-04-19, 01:22",56868.765765,0.71215909
523,"2021-04-19, 01:21",56867.0,1.30649732
524,"2021-04-19, 01:20",56783.0,3.52501239
525,"2021-04-19, 01:19",56894.0,1.44624246
526,"2021-04-19, 01:18",56872.0,1.62642718
527,"2021-04-19, 01:17",56850.0,2.62976015
528,"2021-04-19, 01:16",56893.0,15.05746857
529,"2021-04-19, 01:15",56976.0,13.92453511
530,"2021-04-19, 01:14",57000.0,29.84957902
